01_avg_notes_per_sec,02_p95_notes_per_sec,03_max_notes_1sec_window,04_shortest_note_dur_sec,05_rest_to_note_ratio,06_notes_per_minute,07_max_simultaneous_lh,07_max_simultaneous_rh,08_avg_simultaneous_lh,08_avg_simultaneous_rh,09_max_chord_span_st_lh,09_max_chord_span_st_rh,10_pct_chords_gt_octave,11_cluster_density,12_avg_melodic_interval_lh,12_avg_melodic_interval_rh,13_max_melodic_leap_lh,13_max_melodic_leap_rh,14_pct_intervals_gt_octave_lh,14_pct_intervals_gt_octave_rh,15_avg_hand_displacement_2sec,16_hand_crossing_count,17_avg_voice_count,18_pct_measures_3plus_voices,19_inter_hand_rhythmic_corr,20_sustained_overlap_freq,21_tuplet_density,22_syncopation_index,23_polyrhythm_count,24_distinct_rhythm_vals_per_measure,25_time_sig_change_count,26_accidental_density,27_key_sig_sharps_flats,28_key_change_count,29_repeated_note_density,30_ornament_density,_meta_file,_meta_tempo_bpm,_meta_total_duration_sec,_meta_total_notes
2.6451,6.0,8,0.1034,0.3314,158.7033,1,1,1.0,1.0,0,0,0,0,2.3289,1.9183,12,12,0.0,0.0,3.8506,0,1.0,0.0,0.4766,0.0,0.0,0.4037,0,1.7184,8,0.2814,0,0,0.17,0.0,Josquin — Jos&format=midi_e7a47755.mid,290.0,376.55,996
3.4167,5.0,5,0.125,0.1983,205.0,0,1,0,1.0,0,0,0,0,0,2.7787,0,15,0,0.8197,7.4167,0,1.0,0.0,0.0,0.0,0.0081,0.6098,0,2.9375,0,0.0,2,0,0.0984,0.0,Irish Trad — A Fig For A Kiss_8dba2bf1.mid,120.0,36.0,123
2.0278,3.0,4,0.25,0.0,121.6667,0,1,0,1.0,0,0,0,0,0,3.0552,0,14,0,1.3793,6.7324,0,1.0,0.0,0.0,0.0,0.0,0.2329,0,2.0833,0,0.0137,2,0,0.0828,0.0,Irish Trad — Ashokan Farewell_10781a9c.mid,120.0,72.0,146
3.4167,4.0,4,0.125,0.1803,205.0,0,1,0,1.0,0,0,0,0,0,2.1714,0,10,0,0.0,7.125,0,1.0,0.0,0.0,0.0,0.0,0.6098,0,2.5417,0,0.0325,1,0,0.0408,0.0,Irish Trad — Banish Misfortune_684fa2f1.mid,120.0,72.0,246
4.0781,5.0,5,0.125,0.125,244.6875,0,1,0,1.0,0,0,0,0,0,2.7846,0,12,0,0.0,8.4062,0,1.125,0.0,0.0,0.0077,0.0,0.559,0,1.8571,0,0.0,1,0,0.2308,0.0,Irish Trad — Brenda Stubbert's_fe9844c7.mid,120.0,64.0,261
3.3125,4.0,4,0.125,0.1815,198.75,0,1,0,1.0,0,0,0,0,0,2.3165,0,9,0,0.0,6.6809,0,1.0,0.0,0.0,0.0,0.0,0.5975,0,2.5,0,0.0,2,0,0.2468,0.0,Irish Trad — Calliope House_31c2f9f8.mid,120.0,48.0,159
3.5625,4.0,4,0.25,0.0,213.75,0,1,0,1.0,0,0,0,0,0,2.4602,0,12,0,0.0,7.875,0,1.0,0.0,0.0,0.0,0.0,0.4386,0,1.875,0,0.0,0,0,0.1062,0.0,Irish Trad — Castle Kelly_50e8d84b.mid,120.0,32.0,114
3.5938,4.0,4,0.25,0.0,215.625,0,1,0,1.0,0,0,0,0,0,3.4498,0,15,0,0.8734,9.8594,0,1.0,0.0,0.0,0.0,0.0,0.4435,0,1.75,0,0.0,2,0,0.0873,0.0,Irish Trad — Cooley's_58f23b27.mid,120.0,64.0,230
3.625,4.0,4,0.1667,0.0026,217.5,0,1,0,1.0,0,0,0,0,0,4.0696,0,12,0,0.0,9.0312,0,1.0,0.0,0.0,0.0,0.0086,0.4483,0,1.625,0,0.0,2,0,0.0174,0.0,Irish Trad — Drowsy Maggie_7f25545b.mid,120.0,32.0,116
3.4722,4.0,4,0.125,0.1755,208.3333,0,1,0,1.0,0,0,0,0,0,3.0843,0,12,0,0.0,8.2361,0,1.0,0.0,0.0,0.0,0.0,0.616,0,2.5833,0,0.0,1,0,0.1406,0.0,Irish Trad — Dusty Windowsills_923a5af3.mid,120.0,72.0,250
3.625,4.0,5,0.125,0.0,217.5,0,1,0,1.0,0,0,0,0,0,3.2348,0,9,0,0.0,8.5938,0,1.0,0.0,0.0,0.0,0.0,0.4483,0,1.875,0,0.0,2,0,0.0696,0.0,Irish Trad — Egan's_91c797c8.mid,120.0,32.0,116
3.4844,4.0,4,0.25,0.0,209.0625,0,1,0,1.0,0,0,0,0,0,2.9393,0,17,0,0.4494,8.9688,0,1.0,0.0,0.0,0.0,0.0,0.4529,0,1.7188,0,0.0,2,1,0.1079,0.0,Irish Trad — Farewell To Ireland_08e0f762.mid,120.0,128.0,446
3.8182,5.0,5,0.125,0.3482,229.0909,0,2,0,1.0212,0,2,0.0,1.0,0,2.7234,0,8,0,0.0,8.875,0,1.1212,0.0,0.0,0.0106,0.1164,0.6503,0,2.5862,0,0.0,1,0,0.0532,0.0,Irish Trad — Garrett Barry's_67e08f2c.mid,120.0,49.5,189
3.5833,4.0,4,0.125,0.1707,215.0,0,1,0,1.0,0,0,0,0,0,2.6842,0,10,0,0.0,7.875,0,1.0,0.0,0.0,0.0,0.0,0.6279,0,2.1875,0,0.0,2,0,0.1053,0.0,Irish Trad — Haste To The Wedding_0527df34.mid,120.0,48.0,172
3.6667,4.0,4,0.125,0.1925,220.0,0,1,0,1.0,0,0,0,0,0,2.32,0,12,0,0.0,7.5208,0,1.0,0.0,0.0,0.0,0.0,0.6364,0,2.4375,0,0.0,1,0,0.1486,0.0,Irish Trad — I Buried My Wife And Danced On Her Grave_0d80a752.mid,120.0,48.0,176
2.8125,4.0,5,0.125,0.0,168.75,0,1,0,1.0,0,0,0,0,0,2.9701,0,12,0,0.0,7.1489,0,1.0,0.0,0.0,0.0,0.0,0.5185,0,2.0938,0,0.0,1,0,0.0,0.0,Irish Trad — Inisheer_014fd74a.mid,120.0,48.0,135
3.697,4.0,4,0.125,0.1786,221.8182,0,1,0,1.0,0,0,0,0,0,2.022,0,9,0,0.0,6.7083,0,1.0,0.0,0.0,0.0,0.0,0.6448,0,2.1515,0,0.0,1,0,0.0989,0.0,Irish Trad — Jimmy Ward's_0d3d1756.mid,120.0,49.5,183
4.1875,6.0,6,0.125,0.0,251.25,0,1,0,1.0,0,0,0,0,0,2.3939,0,12,0,0.0,7.0625,0,1.0,0.0,0.0,0.0,0.0,0.5224,0,1.5,0,0.0,2,0,0.1212,0.0,Irish Trad — John Ryan's_d85db683.mid,120.0,16.0,67
3.6875,4.0,5,0.125,0.0,221.25,0,1,0,1.0,0,0,0,0,0,2.6325,0,12,0,0.0,8.0625,0,1.0,0.0,0.0,0.0,0.0,0.4576,0,2.125,0,0.0,0,0,0.1538,0.0,Irish Trad — Julia Delaney's_5780d9e4.mid,120.0,32.0,118
3.0833,4.0,4,0.125,0.3061,185.0,0,1,0,1.0,0,0,0,0,0,2.0983,0,10,0,0.0,6.1368,0,1.0,0.0,0.0,0.0,0.0,0.3986,0,2.8333,0,0.0068,2,0,0.0949,0.0,Irish Trad — King Of The Fairies_c9159540.mid,120.0,96.0,296
3.5208,4.0,4,0.25,0.0,211.25,0,1,0,1.0,0,0,0,0,0,2.7619,0,12,0,0.0,8.5833,0,1.0,0.0,0.0,0.0,0.0,0.4438,0,1.875,0,0.0,2,0,0.0357,0.0,Irish Trad — MacLeod's Farewell_1d6bc20a.mid,120.0,48.0,169
3.4722,4.0,4,0.25,0.0,208.3333,0,1,0,1.0,0,0,0,0,0,2.0522,0,9,0,0.0,6.3521,0,1.0,0.0,0.0,0.0,0.0,0.64,0,2.0,0,0.0,1,0,0.2008,0.0,Irish Trad — Merrily Kiss The Quaker_c1648968.mid,120.0,72.0,250
3.5,4.0,4,0.1667,0.0013,210.0,0,1,0,1.0,0,0,0,0,0,2.3229,0,12,0,0.0,6.2812,0,1.0,0.0,0.0,0.0,0.0045,0.4286,0,1.8438,0,0.0,1,0,0.0717,0.0,Irish Trad — Miss McLeod's_4f297a5a.mid,120.0,64.0,224
3.375,4.0,4,0.125,0.1532,202.5,0,1,0,1.0,0,0,0,0,0,2.9441,0,9,0,0.0,8.375,0,1.0,0.0,0.0,0.0,0.0,0.6049,0,2.1562,0,0.0,2,0,0.1056,0.0,Irish Trad — Morrison's_9235d715.mid,120.0,48.0,162
3.7083,4.0,4,0.125,0.1852,222.5,0,1,0,1.0,0,0,0,0,0,2.1243,0,8,0,0.0,8.0833,0,1.0,0.0,0.0,0.0,0.0,0.6404,0,2.3125,0,0.0,2,0,0.226,0.0,Irish Trad — My Darling Asleep_a4796034.mid,120.0,48.0,178
3.6562,4.0,4,0.125,0.3196,219.375,0,1,0,1.0,0,0,0,0,0,2.5923,0,12,0,0.0,9.5079,0,1.0,0.0,0.0,0.0,0.0,0.4701,0,2.4375,0,0.0,1,0,0.0129,0.0,Irish Trad — Off To California_2e4a3649.mid,120.0,64.0,234
3.75,4.0,4,0.125,0.2,225.0,0,1,0,1.0,0,0,0,0,0,2.3911,0,9,0,0.0,8.7917,0,1.0,0.0,0.0,0.0,0.0,0.7111,0,2.375,0,0.0,1,0,0.1508,0.0,Irish Trad — Out On The Ocean_2c7a9d27.mid,120.0,48.0,180
3.7917,4.0,4,0.125,0.2,227.5,0,1,0,1.0,0,0,0,0,0,2.3812,0,7,0,0.0,8.1042,0,1.0,0.0,0.0,0.0,0.0,0.6484,0,2.3125,0,0.0,1,0,0.0884,0.0,Irish Trad — Saddle The Pony_fe93be02.mid,120.0,48.0,182
3.6875,4.0,4,0.1667,0.0013,221.25,0,1,0,1.0,0,0,0,0,0,2.4596,0,9,0,0.0,7.5312,0,1.0,0.0,0.0,0.0,0.0042,0.4576,0,1.6562,0,0.0169,2,0,0.0936,0.0,Irish Trad — Saint Anne's_1cc3c714.mid,120.0,64.0,236
1.7949,3.0,4,0.25,0.0104,107.6923,0,1,0,1.0,0,0,0,0,0,2.8276,0,16,0,2.2989,5.1667,0,1.0,0.0,0.0,0.0,0.0,0.1943,0,1.9846,0,0.0,2,0,0.1149,0.0,Irish Trad — Sí Bheag Sí Mhór_f90b4e56.mid,120.0,97.5,175
3.8125,5.0,6,0.125,0.0597,228.75,0,1,0,1.0,0,0,0,0,0,3.7984,0,12,0,0.0,8.875,0,1.0625,0.0,0.0,0.0082,0.0164,0.4643,0,2.3333,0,0.0,1,0,0.0247,0.0,Irish Trad — Tam Lin_7feb9378.mid,120.0,64.0,244
3.5208,4.0,4,0.125,0.1852,211.25,0,1,0,1.0,0,0,0,0,0,2.9228,0,12,0,0.0,7.4688,0,1.0,0.0,0.0,0.0,0.0,0.6213,0,2.5938,0,0.0178,3,0,0.1543,0.0,Irish Trad — The Athol Highlanders_14377934.mid,120.0,96.0,338
3.625,4.0,4,0.25,0.0,217.5,0,1,0,1.0,0,0,0,0,0,2.2641,0,14,0,0.8658,8.1719,0,1.0,0.0,0.0,0.0,0.0,0.4483,0,1.75,0,0.0,1,0,0.1472,0.0,Irish Trad — The Banshee_34ad9591.mid,120.0,64.0,232
3.7917,4.0,4,0.125,0.2,227.5,0,1,0,1.0,0,0,0,0,0,2.3702,0,7,0,0.0,8.125,0,1.0,0.0,0.0,0.0,0.0,0.6484,0,2.3125,0,0.0,1,0,0.1326,0.0,Irish Trad — The Blackthorn Stick_f9aaf6b5.mid,120.0,48.0,182
3.6389,4.0,4,0.125,0.1852,218.3333,0,1,0,1.0,0,0,0,0,0,2.8506,0,12,0,0.0,7.8056,0,1.0,0.0,0.0,0.0,0.0,0.6336,0,2.3333,0,0.0,1,0,0.1188,0.0,Irish Trad — The Blarney Pilgrim_427bb4c3.mid,120.0,72.0,262
3.5625,4.0,5,0.125,0.3128,213.75,0,1,0,1.0,0,0,0,0,0,2.4493,0,8,0,0.0,7.5938,0,1.0,0.0,0.0,0.0,0.0789,0.4386,0,2.9375,0,0.0,2,0,0.0176,0.0,Irish Trad — The Boys Of Bluehill_da156ec3.mid,120.0,64.0,228
3.75,4.0,5,0.125,0.0,225.0,0,1,0,1.0,0,0,0,0,0,2.5462,0,14,0,1.6807,7.7812,0,1.0,0.0,0.0,0.0,0.0,0.4667,0,2.25,0,0.0,2,0,0.1513,0.0,Irish Trad — The Britches Full Of Stitches_1cd9aaf0.mid,120.0,32.0,120
3.6,4.0,4,0.1667,0.001,216.0,0,1,0,1.0,0,0,0,0,0,3.2021,0,10,0,0.0,8.225,0,1.0,0.0,0.0,0.0,0.0035,0.4444,0,1.575,0,0.0,2,0,0.0348,0.0,Irish Trad — The Bucks Of Oranmore_66f4091a.mid,120.0,80.0,288
2.7037,4.0,4,0.125,0.1634,162.2222,0,1,0,1.0,0,0,0,0,0,2.8276,0,9,0,0.0,7.6111,0,1.0,0.0,0.0,0.0,0.0068,0.5068,0,2.9583,0,0.0,1,0,0.0552,0.0,Irish Trad — The Butterfly_8717470b.mid,120.0,54.0,146
3.5833,4.0,4,0.125,0.1779,215.0,0,1,0,1.0,0,0,0,0,0,2.5263,0,12,0,0.0,8.2292,0,1.0,0.0,0.0,0.0,0.0,0.6279,0,2.4375,0,0.0,1,0,0.0351,0.0,Irish Trad — The Cliffs Of Moher_3ff53e24.mid,120.0,48.0,172
3.7812,4.0,4,0.1667,0.0013,226.875,0,1,0,1.0,0,0,0,0,0,2.6473,0,7,0,0.0,8.2188,0,1.0,0.0,0.0,0.0,0.0041,0.4711,0,1.4062,0,0.0,1,0,0.1079,0.0,Irish Trad — The Congress_0f255e29.mid,120.0,64.0,242
3.8333,4.0,4,0.125,0.1852,230.0,0,1,0,1.0,0,0,0,0,0,2.2022,0,7,0,0.0,8.25,0,1.0,0.0,0.0,0.0,0.0,0.6522,0,2.125,0,0.0,2,0,0.2186,0.0,Irish Trad — The Connaughtman's Rambles_43c10e47.mid,120.0,48.0,184
3.7083,4.0,4,0.25,0.0,222.5,0,1,0,1.0,0,0,0,0,0,2.6451,0,12,0,0.0,8.6979,0,1.0,0.0,0.0,0.0,0.0,0.4607,0,1.5417,0,0.0,2,0,0.0845,0.0,Irish Trad — The Cup Of Tea_6b4db350.mid,120.0,96.0,356
4.3125,6.0,7,0.125,0.289,258.75,0,1,0,1.0,0,0,0,0,0,2.5309,0,17,0,1.4545,8.1562,0,1.3125,0.0,0.0,0.0507,0.1449,0.4824,0,2.1818,0,0.0,1,0,0.0218,0.0,Irish Trad — The Dunmore Lasses_4caeb473.mid,120.0,64.0,276
3.7188,5.0,5,0.1667,0.0092,223.125,0,1,0,1.0,0,0,0,0,0,2.4979,0,8,0,0.0,8.5469,0,1.0,0.0,0.0,0.0,0.105,0.479,0,1.7812,0,0.0,2,0,0.1772,0.0,Irish Trad — The Earl's Chair_e99f8d01.mid,120.0,64.0,238
3.25,4.0,4,0.125,0.1967,195.0,0,1,0,1.0,0,0,0,0,0,2.7639,0,17,0,0.8584,6.5278,0,1.0,0.0,0.0,0.0,0.0043,0.5897,0,2.6562,0,0.0,2,0,0.1116,0.0,Irish Trad — The Foxhunter_c91ab1e5.mid,120.0,72.0,234
3.875,4.0,5,0.125,0.1011,232.5,0,1,0,1.0,0,0,0,0,0,3.1359,0,12,0,0.0,8.4875,0,1.1,0.0,0.0,0.0065,0.0032,0.482,0,1.6944,0,0.0,1,0,0.0583,0.0,Irish Trad — The Foxhunters_ed208084.mid,120.0,80.0,310
3.8125,5.0,5,0.1667,0.001,228.75,0,1,0,1.0,0,0,0,0,0,3.6447,0,12,0,0.0,9.4875,0,1.0,0.0,0.0,0.0,0.082,0.4754,0,1.8,0,0.0,1,0,0.0395,0.0,Irish Trad — The Gravel Walks_fac5d0d9.mid,120.0,80.0,305
4.0,6.0,6,0.125,0.2929,240.0,0,1,0,1.0,0,0,0,0,0,4.3255,0,10,0,0.0,9.9062,0,1.0,0.0,0.0,0.0,0.1406,0.5,0,2.3125,0,0.0,2,0,0.0471,0.0,Irish Trad — The Harvest Home_ba64608c.mid,120.0,64.0,256
3.75,5.0,5,0.125,0.0026,225.0,0,1,0,1.0,0,0,0,0,0,2.5966,0,7,0,0.0,6.5312,0,1.0,0.0,0.0,0.0,0.1083,0.4667,0,2.5,0,0.0,1,0,0.0,0.0,Irish Trad — The Humours Of Tulla_5b575713.mid,120.0,32.0,120
3.8333,4.0,4,0.125,0.1852,230.0,0,1,0,1.0,0,0,0,0,0,2.6448,0,8,0,0.0,7.6875,0,1.0,0.0,0.0,0.0,0.0,0.6522,0,2.125,0,0.0,1,0,0.2186,0.0,Irish Trad — The Irish Washerwoman_e09a502d.mid,120.0,48.0,184
3.5417,4.0,4,0.125,0.1707,212.5,0,1,0,1.0,0,0,0,0,0,2.0828,0,8,0,0.0,6.8125,0,1.0,0.0,0.0,0.0,0.0,0.6235,0,2.3125,0,0.0118,1,0,0.1716,0.0,Irish Trad — The Kesh_33327590.mid,120.0,48.0,170
3.6889,4.0,4,0.125,0.1973,221.3333,0,1,0,1.0,0,0,0,0,0,2.4955,0,17,0,0.6042,7.5333,0,1.0,0.0,0.0,0.0,0.003,0.6386,0,2.575,0,0.0,1,0,0.0363,0.0,Irish Trad — The Kid On The Mountain_0bc8dab5.mid,120.0,90.0,332
3.875,4.0,4,0.125,0.2,232.5,0,1,0,1.0,0,0,0,0,0,2.3774,0,9,0,0.0,6.9896,0,1.0,0.0,0.0,0.0,0.0,0.6559,0,2.0,0,0.0,2,0,0.1779,0.0,Irish Trad — The Lark In The Morning_b1ff61eb.mid,120.0,96.0,372
3.6667,4.0,4,0.125,0.1852,220.0,0,1,0,1.0,0,0,0,0,0,2.3029,0,7,0,0.0,7.3958,0,1.0,0.0,0.0,0.0,0.0,0.6364,0,2.375,0,0.0,1,0,0.2057,0.0,Irish Trad — The Lilting Banshee_9a536c59.mid,120.0,48.0,176
5.5938,6.0,6,0.125,0.5901,335.625,3,1,2.0,1.0,7,0,0.0,0.0,11.685,2.0218,19,10,11.0236,0.0,12.7375,0,1.0,0.0,0.6851,0.0,0.0,0.2961,0,1.7812,0,0.0082,2,0,0.0899,0.0,Irish Trad — The Little Beggarman_f4750450.mid,120.0,64.0,358
3.75,4.0,4,0.25,0.0,225.0,0,1,0,1.0,0,0,0,0,0,2.6611,0,16,0,0.8368,8.5556,0,1.0,0.0,0.0,0.0,0.0,0.4833,0,1.25,0,0.0,2,0,0.0921,0.0,Irish Trad — The Maid Behind The Bar_e6b7f2a7.mid,120.0,64.0,240
3.75,4.0,4,0.25,0.0,225.0,0,1,0,1.0,0,0,0,0,0,3.2671,0,12,0,0.0,8.275,0,1.0,0.0,0.0,0.0,0.0,0.4667,0,1.35,0,0.0,3,0,0.1336,0.0,Irish Trad — The Mason's Apron_acf2b14f.mid,120.0,160.0,600
3.6562,4.0,4,0.25,0.0,219.375,0,1,0,1.0,0,0,0,0,0,2.4421,0,16,0,0.8584,8.7031,0,1.0,0.0,0.0,0.0,0.0,0.4872,0,1.5625,0,0.0,2,0,0.0773,0.0,Irish Trad — The Merry Blacksmith_f7bcd0d1.mid,120.0,64.0,234
3.7292,4.0,5,0.125,0.2684,223.75,0,2,0,1.0112,0,2,0.0,1.0,0,2.6854,0,19,0,0.5618,10.2083,0,1.0625,0.0,0.0,0.0056,0.0112,0.6364,0,2.5,0,0.0,1,0,0.118,0.0,Irish Trad — The Mist Covered Mountain_fb073455.mid,120.0,48.0,179
3.875,4.0,4,0.125,0.2,232.5,0,1,0,1.0,0,0,0,0,0,2.8437,0,13,0,0.5391,9.2917,0,1.0,0.0,0.0,0.0,0.0,0.6559,0,2.1875,0,0.0215,1,0,0.0162,0.0,Irish Trad — The Monaghan_8b0c8e08.mid,120.0,96.0,372
3.5625,4.0,4,0.1667,0.0013,213.75,0,1,0,1.0,0,0,0,0,0,3.3304,0,9,0,0.0,9.0938,0,1.0,0.0,0.0,0.0,0.0044,0.4737,0,1.7188,0,0.0,2,0,0.0441,0.0,Irish Trad — The Morning Dew_7527a6a4.mid,120.0,64.0,228
3.5,4.0,4,0.1667,0.0026,210.0,0,1,0,1.0,0,0,0,0,0,2.5225,0,5,0,0.0,6.7812,0,1.0,0.0,0.0,0.0,0.0089,0.4286,0,2.0,0,0.0,2,0,0.0901,0.0,Irish Trad — The Mountain Road_4db170db.mid,120.0,32.0,112
3.7292,4.0,5,0.1667,0.0,223.75,0,1,0,1.0,0,0,0,0,0,2.7528,0,12,0,0.0,8.5208,0,1.0,0.0,0.0,0.0,0.0335,0.4637,0,1.7083,0,0.0,2,0,0.1011,0.0,Irish Trad — The Musical Priest_561c0274.mid,120.0,48.0,179
4.0303,5.0,6,0.125,0.4488,241.8182,0,1,0,1.0,0,0,0,0,0,2.5509,0,7,0,0.0,8.7031,0,1.3939,0.0,0.0,0.032,0.0677,0.5068,0,1.2,0,0.0,2,0,0.0717,0.0,Irish Trad — The Otter's Holt_cbdd77c2.mid,120.0,66.0,266
3.875,5.0,5,0.125,0.0,232.5,0,1,0,1.0,0,0,0,0,0,3.1012,0,10,0,0.0,9.3594,0,1.0,0.0,0.0,0.0,0.0968,0.4839,0,2.25,0,0.0,2,0,0.0324,0.0,Irish Trad — The Pigeon On The Gate_04b86f27.mid,120.0,64.0,248
3.5625,4.0,4,0.125,0.3333,213.75,0,1,0,1.0,0,0,0,0,0,2.4185,0,15,0,0.8811,7.6406,0,1.0,0.0,0.0,0.0,0.0,0.4386,0,2.4375,0,0.0088,1,0,0.0176,0.0,Irish Trad — The Rights Of Man_e2088e14.mid,120.0,64.0,228
2.875,4.0,4,0.25,0.0,172.5,0,1,0,1.0,0,0,0,0,0,2.1898,0,12,0,0.0,6.3542,0,1.0,0.0,0.0,0.0,0.0,0.5362,0,2.5,0,0.0,2,0,0.1387,0.0,Irish Trad — The Road To Lisdoonvarna_f6d4c7a6.mid,120.0,48.0,138
3.25,4.0,5,0.125,0.2033,195.0,0,2,0,1.0342,0,2,0.0,1.0,0,2.2586,0,12,0,0.0,7.7222,0,1.0,0.0,0.0,0.0,0.0085,0.5897,0,2.9375,0,0.0,1,0,0.1293,0.0,Irish Trad — The Rocky Road To Dublin_59de3ca1.mid,120.0,36.0,117
3.6667,4.0,4,0.125,0.2,220.0,0,1,0,1.0,0,0,0,0,0,2.8686,0,12,0,0.0,8.5417,0,1.0,0.0,0.0,0.0,0.0,0.6364,0,2.5,0,0.0,2,0,0.0343,0.0,Irish Trad — The Rolling Waves_05ba595b.mid,120.0,48.0,176
3.9643,5.0,5,0.125,0.3396,237.8571,0,2,0,1.021,0,2,0.0,1.0,0,2.4639,0,16,0,0.6024,9.3512,0,1.125,0.0,0.0,0.0105,0.021,0.6549,0,2.1633,0,0.0,2,0,0.1145,0.0,Irish Trad — The Rose In The Heather_2c8eb9d8.mid,120.0,84.0,333
3.4688,4.0,4,0.25,0.0,208.125,0,1,0,1.0,0,0,0,0,0,2.6606,0,7,0,0.0,7.4286,0,1.0,0.0,0.0,0.0,0.0,0.4414,0,1.8125,0,0.0,1,0,0.0407,0.0,Irish Trad — The Sally Gardens_6e9285eb.mid,120.0,64.0,222
4.1875,6.0,7,0.125,0.2484,251.25,0,1,0,1.0,0,0,0,0,0,2.3408,0,7,0,0.0,7.6562,0,1.25,0.0,0.0,0.0299,0.153,0.5,0,1.4583,0,0.0,2,0,0.03,0.0,Irish Trad — The Ships Are Sailing_763195be.mid,120.0,64.0,268
4.2576,6.0,6,0.125,0.6565,255.4545,0,1,0,1.0,0,0,0,0,0,2.2,0,9,0,0.0,8.4531,0,1.5758,0.0,0.0,0.0445,0.0925,0.4906,0,1.0625,0,0.0,2,0,0.15,0.0,Irish Trad — The Silver Spear_0dc02d87.mid,120.0,66.0,281
3.8438,4.0,4,0.1667,0.0013,230.625,0,1,0,1.0,0,0,0,0,0,2.302,0,7,0,0.0,7.4844,0,1.0,0.0,0.0,0.0,0.0041,0.4797,0,1.2188,0,0.0,1,0,0.0571,0.0,Irish Trad — The Star Of Munster_38b1d8ef.mid,120.0,64.0,246
3.625,4.0,4,0.125,0.2,217.5,0,1,0,1.0,0,0,0,0,0,2.3931,0,12,0,0.0,7.9583,0,1.0,0.0,0.0,0.0,0.0,0.6322,0,2.5625,0,0.0,1,0,0.0809,0.0,Irish Trad — The Swallowtail_6cc641e4.mid,120.0,48.0,174
3.9688,5.0,5,0.125,0.0138,238.125,0,1,0,1.0,0,0,0,0,0,2.7747,0,15,0,0.7905,9.25,0,1.0,0.0,0.0,0.0039,0.0433,0.5276,0,1.4062,0,0.0079,2,0,0.1028,0.0,Irish Trad — The Tarbolton_c5449dfe.mid,120.0,64.0,254
3.5312,4.0,4,0.1667,0.0026,211.875,0,1,0,1.0,0,0,0,0,0,2.3571,0,17,0,1.7857,7.6562,0,1.0,0.0,0.0,0.0,0.0088,0.4336,0,1.8125,0,0.0,2,0,0.125,0.0,Irish Trad — The Wind That Shakes The Barley_830e8984.mid,120.0,32.0,113
3.7812,4.0,4,0.25,0.0,226.875,0,1,0,1.0,0,0,0,0,0,2.7054,0,12,0,0.0,10.2344,0,1.0,0.0,0.0,0.0,0.0,0.4711,0,1.4375,0,0.0,2,0,0.0539,0.0,Irish Trad — The Wise Maid_1bc66a3c.mid,120.0,64.0,242
3.7188,4.0,4,0.1667,0.0026,223.125,0,1,0,1.0,0,0,0,0,0,2.6102,0,7,0,0.0,7.625,0,1.0,0.0,0.0,0.0,0.0084,0.4622,0,1.5625,0,0.0,2,0,0.178,0.0,Irish Trad — Toss The Feathers_21d97d12.mid,120.0,32.0,119
3.8333,4.0,4,0.125,0.1925,230.0,0,1,0,1.0,0,0,0,0,0,2.5902,0,7,0,0.0,8.4583,0,1.0,0.0,0.0,0.0,0.0,0.6522,0,2.1875,0,0.0,2,0,0.1585,0.0,Irish Trad — Tripping Up The Stairs_f18ff5ec.mid,120.0,48.0,184
1.3739,5.0,9,0.0632,3.2028,82.4326,3,5,1.0139,1.5861,8,17,4.8936,0.2602,3.3171,2.9237,23,26,3.4843,2.7444,5.6285,12,1.4104,2.79,0.1748,0.2995,0.2149,0.4849,94,1.6057,0,0.1952,0,0,0.2911,0.0,Classical — 1st. Movement_d25514f7.mid,79.09,1059.05,1455
1.9269,7.0,12,0.0686,2.3075,115.6142,4,3,1.2563,1.2935,12,24,3.3195,0.1173,2.2288,2.633,25,40,0.2825,1.7654,5.3644,39,1.4182,1.21,0.3859,0.3372,0.2252,0.4131,38,1.4632,0,0.2464,0,0,0.1282,0.0,Classical — 4th. Movement_22ade0b4.mid,72.85,596.29,1149
6.0214,9.0,11,0.0417,0.288,361.2816,0,7,0,1.6131,0,84,45.5616,0.1041,0,7.7818,0,67,0,17.8558,24.2384,0,1.6326,5.35,0.0,0.2106,0.1165,0.5857,0,1.3598,22,0.4352,3,2,0.0781,0.0,Classical — 4th. Movement_7a8ca66a.mid,120.0,444.75,2678
0.6903,4.0,7,0.1562,2.4132,41.4181,2,2,1.4706,1.5897,12,12,0.0,0.0,3.54,3.3117,9,19,0.0,5.1948,5.5294,22,1.1746,0.0,0.5455,0.1946,0.0,0.3277,0,1.5874,63,0.2095,2,31,0.3307,0.0003,Classical — Agnus Dei_5b8a3631.mid,96.0,186.88,129
6.2708,10.0,12,0.0833,0.3985,376.25,4,1,1.8079,1.0,21,0,9.0426,0.0264,3.9694,4.0401,27,30,3.6697,5.9233,10.9127,83,1.0547,0.0,0.3849,0.0381,0.0901,0.5478,15,1.6749,0,0.3889,2,0,0.1487,0.0,Classical — Allegro animato_bff6498a.mid,180.0,144.0,903
3.9976,7.0,9,0.163,0.3036,239.8571,3,1,1.25,1.0,12,0,0.0,0.0429,4.9319,2.5159,13,24,0.3584,0.6369,6.8924,62,1.4717,3.77,0.5991,0.2946,0.033,0.6767,5,1.9322,0,0.3053,0,0,0.0573,0.0,Classical — Carol_b8143c89.mid,92.0,109.57,438
